Column1,Column4,Column5,Column6,,
01J34522QZ4R8MV1W9P9DSQVM5,SENDER_CUSTOMER,Um,,,
01J34522QZ4R8MV1W9P9DSQVM5,SENDER_CUSTOMER,Fraud private callers my contacts?,,,
01J34522QZ4R8MV1W9P9DSQVM5,SENDER_CUSTOMER,"Allow contacts OK, that's allowing",,,
01J34522QZ4R8MV1W9P9DSQVM5,SENDER_CUSTOMER,Callers not in my contacts allow,,,
01J34522QZ4R8MV1W9P9DSQVM5,SENDER_CUSTOMER,Callers not in my contacts?,,,
01J34522QZ4R8MV1W9P9DSQVM5,SENDER_CUSTOMER,OK.,,,
01J34522QZ4R8MV1W9P9DSQVM5,SENDER_CUSTOMER,"Well, this is complicated.",,,
01J34522QZ4R8MV1W9P9DSQVM5,SENDER_AGENT,"Yeah, so don't close the app. Just let it go to the do the upload for your contacts?",,,
01J34522QZ4R8MV1W9P9DSQVM5,SENDER_CUSTOMER,And then the block seventy two numbers.,,,
01J34522QZ4R8MV1W9P9DSQVM5,SENDER_AGENT,"Well, OK?",,,
01J34522QZ4R8MV1W9P9DSQVM5,SENDER_AGENT,"Uh, yeah callers. Not in my contacts?",,,
01J34522QZ4R8MV1W9P9DSQVM5,SENDER_CUSTOMER,Go ahead.,,,
01J34522QZ4R8MV1W9P9DSQVM5,SENDER_AGENT,should be set to possibly maybe just go to voicemail. It doesn't give you that option.,,,
01J34522QZ4R8MV1W9P9DSQVM5,SENDER_CUSTOMER,"They can come in, I won't, I won't, um, it says it'll be marked fraud or flag, but I don't pick up.",,,
01J34522QZ4R8MV1W9P9DSQVM5,SENDER_AGENT,OK.,,,
01J34522QZ4R8MV1W9P9DSQVM5,SENDER_AGENT,So it.,,,
01J34522QZ4R8MV1W9P9DSQVM5,SENDER_CUSTOMER,If it's not fraud or flagged pick up. They don't leave.,,,
01J34522QZ4R8MV1W9P9DSQVM5,SENDER_AGENT,OK.,,,
01J34522QZ4R8MV1W9P9DSQVM5,SENDER_CUSTOMER,And I already it was a scam.,,,
01J34522QZ4R8MV1W9P9DSQVM5,SENDER_CUSTOMER,"Alright. So what's happening, then with the call?",,,
01J34522QZ4R8MV1W9P9DSQVM5,SENDER_AGENT,Exactly,,,
01J34522QZ4R8MV1W9P9DSQVM5,SENDER_CUSTOMER,"caller I D, so I've been charged.",,,
01J34522QZ4R8MV1W9P9DSQVM5,SENDER_CUSTOMER,"Yeah, one month, I've been being charged for years for it. And it's not not compatible? Because it wasn't.",,,
01J34522QZ4R8MV1W9P9DSQVM5,SENDER_CUSTOMER,Wasn't Uh,,,
01J34522QZ4R8MV1W9P9DSQVM5,SENDER_AGENT,"I remove that caller ID charge for you? Yes, I took that off.",,,
01J34522QZ4R8MV1W9P9DSQVM5,SENDER_CUSTOMER,"You know it's my old old set up my old account, so I?",,,
01J34522QZ4R8MV1W9P9DSQVM5,SENDER_AGENT,Right.,,,
01J34522QZ4R8MV1W9P9DSQVM5,SENDER_CUSTOMER,me back at least a year.,,,
01J34522QZ4R8MV1W9P9DSQVM5,SENDER_AGENT,I can only at an option. I can only credit you back for three months because it's been on.,,,
01J34522QZ4R8MV1W9P9DSQVM5,SENDER_CUSTOMER,That's,,,
01J34522QZ4R8MV1W9P9DSQVM5,SENDER_CUSTOMER,What,,,
01J34522QZ4R8MV1W9P9DSQVM5,SENDER_CUSTOMER,"You can look where I called in several times to discuss the plan to try to get another plan or less plan, because Right now, I could get two numbers T Mobile for that, and how many times I called in PSG didn't work. Wherever I was Um",,,
01J34522QZ4R8MV1W9P9DSQVM5,SENDER_CUSTOMER,And you know about my phone and stuff and it was never said that I was still paying that.,,,
01J34522QZ4R8MV1W9P9DSQVM5,SENDER_AGENT,"month, which discussed it some time. We could have called in on our landline side have gone online and said something about it. We couldn't it.",,,
01J34522QZ4R8MV1W9P9DSQVM5,SENDER_AGENT,We don't go through our customers.,,,
01J34522QZ4R8MV1W9P9DSQVM5,SENDER_AGENT,"Uh, you know, sir. What you're being billed for We're we're discussing why you called in and We're taking care of that.",,,
01J34522QZ4R8MV1W9P9DSQVM5,SENDER_CUSTOMER,"I get a bill on my phone. I don't see the actual bill, and it's on autopay so it was never I never seen that. Why didn't they tell me, uh, I didn't take it away two years ago when it wasn't working.",,,
01J34522QZ4R8MV1W9P9DSQVM5,SENDER_CUSTOMER,No.,,,
01J34522QZ4R8MV1W9P9DSQVM5,SENDER_CUSTOMER,Look,,,
01J34522QZ4R8MV1W9P9DSQVM5,SENDER_CUSTOMER,"Look at my history. I've called in Um, I've called in several times in the last several months to discuss my bill.",,,
01J34522QZ4R8MV1W9P9DSQVM5,SENDER_AGENT,"But we don't go in Hey, just look at your charges.",,,
01J34522QZ4R8MV1W9P9DSQVM5,SENDER_CUSTOMER,And I never was told I was getting I?,,,
01J34522QZ4R8MV1W9P9DSQVM5,SENDER_AGENT,"OK, so what? I can.",,,
01J34522QZ4R8MV1W9P9DSQVM5,SENDER_AGENT,"Okay, well, we took the caller ID off, I can go in and apply three months credit to it.",,,
01J34522QZ4R8MV1W9P9DSQVM5,SENDER_CUSTOMER,"Call me the time, I don't have a number? Or doesn't say it says spam. Sometimes, but that's it.",,,
01J34522QZ4R8MV1W9P9DSQVM5,SENDER_CUSTOMER,Uh,,,
01J34522QZ4R8MV1W9P9DSQVM5,SENDER_AGENT,And I'm doing that's the most I can do it would be denied.,,,
01J34522QZ4R8MV1W9P9DSQVM5,SENDER_CUSTOMER,Well pretty.,,,
01J34522QZ4R8MV1W9P9DSQVM5,SENDER_AGENT,Me?,,,
01J0VY2X2T4JB4RJQ07PKK8SMX,SENDER_AGENT,"This is speaking. May I have your name, please?","The customer called to inquire about the status of a previous escalation and to discuss billing adjustments and new line offers. The agent suggested reducing the price for the customer and offering a new line with a discounted iPhone. The agent also mentioned sending a fax to the customer's email. The customer agreed to the billing adjustments and new line offer, and provided the best contact number for further communication. The issue was successfully resolved during the conversation.",,
01J0VY2X2T4JB4RJQ07PKK8SMX,SENDER_CUSTOMER,"Uh, Karen (****)",,,
01J0VY2X2T4JB4RJQ07PKK8SMX,SENDER_CUSTOMER,"Uh one two three Two, four, five six seven eight one.",,,
01J0VY2X2T4JB4RJQ07PKK8SMX,SENDER_AGENT,May I have the account number or the phone number so I can access your account.,,,
01J0VY2X2T4JB4RJQ07PKK8SMX,SENDER_AGENT,And the four digit passcode?,,,
01J0VY2X2T4JB4RJQ07PKK8SMX,SENDER_AGENT,Just one moment?,,,
01J0VY2X2T4JB4RJQ07PKK8SMX,SENDER_CUSTOMER,[PIN],,,
01J0VY2X2T4JB4RJQ07PKK8SMX,SENDER_AGENT,"Would you confirm it with me one more time, please.",,,
01J0VY2X2T4JB4RJQ07PKK8SMX,SENDER_CUSTOMER,[PIN] [PIN],,,
01J0VY2X2T4JB4RJQ07PKK8SMX,SENDER_AGENT,How are you doing today?,,,
01J0VY2X2T4JB4RJQ07PKK8SMX,SENDER_CUSTOMER,I'm fine. How are you?,,,
01J0VY2X2T4JB4RJQ07PKK8SMX,SENDER_AGENT,"doing great. Thank you for asking. Could you confirm with me the account holder's name, please?",,,
01J0VY2X2T4JB4RJQ07PKK8SMX,SENDER_CUSTOMER,And,,,
01J0VY2X2T4JB4RJQ07PKK8SMX,SENDER_CUSTOMER,"So I've called a couple of times, uh, I need I've put in a request to D unify my account. I don't have Internet anymore. I don't have phone or TV I don't have anything but the wireless.",,,
01J0VY2X2T4JB4RJQ07PKK8SMX,SENDER_CUSTOMER,And we're trying to move to familynet,,,
01J0VY2X2T4JB4RJQ07PKK8SMX,SENDER_AGENT,"Thank you, and how can I help you today.",,,
01J0VY2X2T4JB4RJQ07PKK8SMX,SENDER_CUSTOMER,"But in order to do that, we have to D unify the account. I was told. It was gonna take one to two business days and It's been about a week.",,,
01J0VY2X2T4JB4RJQ07PKK8SMX,SENDER_CUSTOMER,"received a call, or anything. So",,,
01J0VY2X2T4JB4RJQ07PKK8SMX,SENDER_AGENT,Yeah.,,,
01J0VY2X2T4JB4RJQ07PKK8SMX,SENDER_AGENT,"OK, so. First of all, I'm so glad that you called me today, dear. Let me give you the details on the account and provide the solution, and in case we get disconnected. What is your PSG cellphone number?",,,
01J0VY2X2T4JB4RJQ07PKK8SMX,SENDER_CUSTOMER,Uh,,,
01J0VY2X2T4JB4RJQ07PKK8SMX,SENDER_CUSTOMER,one two three,,,
01J0VY2X2T4JB4RJQ07PKK8SMX,SENDER_AGENT,Thank you.,,,
01J0VY2X2T4JB4RJQ07PKK8SMX,SENDER_AGENT,"Uh, just to be on the same page. You have already order to do your account to be able to change it to the",,,
01J0VY2X2T4JB4RJQ07PKK8SMX,SENDER_CUSTOMER,"one two one, two, one, two, one.",,,
01J0VY2X2T4JB4RJQ07PKK8SMX,SENDER_AGENT,familynet right.,,,
01J0VY2X2T4JB4RJQ07PKK8SMX,SENDER_AGENT,"OK, just let me check it for you give me one moment?",,,
01J0VY2X2T4JB4RJQ07PKK8SMX,SENDER_AGENT,"Let me ask you. Do you have, uh,",,,
01J0VY2X2T4JB4RJQ07PKK8SMX,SENDER_CUSTOMER,Yes.,,,
01J0VY2X2T4JB4RJQ07PKK8SMX,SENDER_AGENT,The confirmation number or the case number.,,,
01J0VY2X2T4JB4RJQ07PKK8SMX,SENDER_AGENT,"Alright, code. Just let me place the call home to be connected with another department to check with them and be right back for you, OK?",,,
01J0VY2X2T4JB4RJQ07PKK8SMX,SENDER_CUSTOMER,No.,,,
01J0VY2X2T4JB4RJQ07PKK8SMX,SENDER_CUSTOMER,OK.,,,
01J0VY2X2T4JB4RJQ07PKK8SMX,SENDER_AGENT,Thank you.,,,
01J0VY2X2T4JB4RJQ07PKK8SMX,SENDER_AGENT,"Actually, I see that you have called on.",,,
01J0VY2X2T4JB4RJQ07PKK8SMX,SENDER_AGENT,Doing the twelfth to ask about the status of the anything the account.,,,
01J0VY2X2T4JB4RJQ07PKK8SMX,SENDER_CUSTOMER,Whenever I called the other day. Some guy was just able to look it up and said that he could see that the order was put in. And then it would just be a couple of days.,,,
01J0VY2X2T4JB4RJQ07PKK8SMX,SENDER_CUSTOMER,Yeah.,,,
01J0VY2X2T4JB4RJQ07PKK8SMX,SENDER_CUSTOMER,Okay.,,,
01J0VY2X2T4JB4RJQ07PKK8SMX,SENDER_AGENT,"Yeah, the notes on the account, so I'm just gonna check with the another department. When it's gonna be taking effect.",,,
01J0VY2X2T4JB4RJQ07PKK8SMX,SENDER_CUSTOMER,OK.,,,
01J0VY2X2T4JB4RJQ07PKK8SMX,SENDER_AGENT,Thank you.,,,
01J0VY2X2T4JB4RJQ07PKK8SMX,SENDER_AGENT,This is about that.,,,
01J0VY2X2T4JB4RJQ07PKK8SMX,SENDER_AGENT,"Is it has support cisco me, I D.",,,
01J0VY2X2T4JB4RJQ07PKK8SMX,SENDER_AGENT,First,,,
01J0VY2X2T4JB4RJQ07PKK8SMX,SENDER_AGENT,Uh,,,
01J0VY2X2T4JB4RJQ07PKK8SMX,SENDER_CUSTOMER,"T id is, W, as in William, k, as in kilo six one * *",,,
01J0VY2X2T4JB4RJQ07PKK8SMX,SENDER_AGENT,"w, k, {voice.ssn.digitsTranscribed:***** *** *** ****}",,,
01J0VY2X2T4JB4RJQ07PKK8SMX,SENDER_CUSTOMER,No {voice.ssn.digitsTranscribed:***** *** **** ****}.,,,
01J0VY2X2T4JB4RJQ07PKK8SMX,SENDER_AGENT,"Oh, sorry about that.",,,
01J0VY2X2T4JB4RJQ07PKK8SMX,SENDER_AGENT,"Alright, tell me how.",,,
01J0VY2X2T4JB4RJQ07PKK8SMX,SENDER_CUSTOMER,OK.,,,
01J0VY2X2T4JB4RJQ07PKK8SMX,SENDER_CUSTOMER,"Actually have a customer Who ordered already to do unify her account because she's no longer having the ece account with PSG, and she wants to do unify to be able to transfer her wireless account into first net.",,,
01J0VY2X2T4JB4RJQ07PKK8SMX,SENDER_CUSTOMER,And actually this order has been done?,,,
01J0VY2X2T4JB4RJQ07PKK8SMX,SENDER_CUSTOMER,"A week ago, and they told her that she's gonna be receiving a call. Within {voice.ssn.digitsTranscribed:*** ** *****} days.",,,
01J0VY2X2T4JB4RJQ07PKK8SMX,SENDER_CUSTOMER,And also She called on June the {voice.ssn.digitsTranscribed:******} and asking about the status of,,,
01J0VY2X2T4JB4RJQ07PKK8SMX,SENDER_CUSTOMER,"This do you do you need the case, and they told her that. It takes {voice.ssn.digitsTranscribed:*** ** *****} days.",,,
01J0VY2X2T4JB4RJQ07PKK8SMX,SENDER_CUSTOMER,"So, are you able to check for her, uh,",,,
01J0VY2X2T4JB4RJQ07PKK8SMX,SENDER_AGENT,You today.,,,
01J0VY2X2T4JB4RJQ07PKK8SMX,SENDER_AGENT,"Well Let me check. Because we actually don't have an update on that this is only It's connected to our back office team, but I'll be glad to take a look for you.",,,
01J0VY2X2T4JB4RJQ07PKK8SMX,SENDER_AGENT,Can I please have the the account number.,,,
01J0VY2X2T4JB4RJQ07PKK8SMX,SENDER_CUSTOMER,If it's done or not.,,,
01J0VY2X2T4JB4RJQ07PKK8SMX,SENDER_AGENT,Yeah.,,,
01J0VY2X2T4JB4RJQ07PKK8SMX,SENDER_CUSTOMER,four three one.,,,
01J0VY2X2T4JB4RJQ07PKK8SMX,SENDER_AGENT,What is the name of the account holder.,,,
01J0VY2X2T4JB4RJQ07PKK8SMX,SENDER_AGENT,A V.,,,
01J0VY2X2T4JB4RJQ07PKK8SMX,SENDER_AGENT,A second.,,,
01J0VY2X2T4JB4RJQ07PKK8SMX,SENDER_AGENT,One second.,,,
01J0VY2X2T4JB4RJQ07PKK8SMX,SENDER_CUSTOMER,It's rate.,,,
01J0VY2X2T4JB4RJQ07PKK8SMX,SENDER_CUSTOMER,Gonna refresh the customer in the,,,
01J0VY2X2T4JB4RJQ07PKK8SMX,SENDER_AGENT,Sure.,,,
01J0VY2X2T4JB4RJQ07PKK8SMX,SENDER_AGENT,Thank you so much for your patience. Now.,,,
01J0VY2X2T4JB4RJQ07PKK8SMX,SENDER_AGENT,"I'm sorry, can I make another department. Please just saying the line be right back.",,,
01J0VY2X2T4JB4RJQ07PKK8SMX,SENDER_AGENT,"You're very welcome, so it's still reviewing the account. Okay, bear with me.",,,
01J0VY2X2T4JB4RJQ07PKK8SMX,SENDER_CUSTOMER,Thank you so much for holding.,,,
01J0VY2X2T4JB4RJQ07PKK8SMX,SENDER_AGENT,"Please, uh, bear with me, OK?",,,
01J0VY2X2T4JB4RJQ07PKK8SMX,SENDER_AGENT,"Yeah, I was able to find it, the notes. When the customer call back on the eleventh",,,
01J0VY2X2T4JB4RJQ07PKK8SMX,SENDER_AGENT,"Uh, to be honest with you, I don't see your",,,
01J0VY2X2T4JB4RJQ07PKK8SMX,SENDER_CUSTOMER,OK.,,,
01J0VY2X2T4JB4RJQ07PKK8SMX,SENDER_CUSTOMER,OK.,,,
01J0VY2X2T4JB4RJQ07PKK8SMX,SENDER_AGENT,"This was actually completed so bear with me, uh, I will I might need to actually send that is collection one more time, OK?",,,
01J0VY2X2T4JB4RJQ07PKK8SMX,SENDER_AGENT,Just,,,
01J0VY2X2T4JB4RJQ07PKK8SMX,SENDER_AGENT,Please.,,,
01J0VY2X2T4JB4RJQ07PKK8SMX,SENDER_AGENT,Sure.,,,
01J0VY2X2T4JB4RJQ07PKK8SMX,SENDER_AGENT,Thank you.,,,
01J0VY2X2T4JB4RJQ07PKK8SMX,SENDER_AGENT,Thank you so much for your patience current Let me tell you I double checked everything with another department. And they actually Um that Mister agent told me that you see that is.,,,
01J0VY2X2T4JB4RJQ07PKK8SMX,SENDER_AGENT,There is already.,,,
01J0VY2X2T4JB4RJQ07PKK8SMX,SENDER_AGENT,"A cation order, but he don't know why it's having take effect, so he's raising at a situation again to to anyone to take care of it, OK?",,,
01J0VY2X2T4JB4RJQ07PKK8SMX,SENDER_CUSTOMER,"OK, thank?",,,
01J0VY2X2T4JB4RJQ07PKK8SMX,SENDER_CUSTOMER,We,,,
01J0VY2X2T4JB4RJQ07PKK8SMX,SENDER_AGENT,Um,,,
01J0VY2X2T4JB4RJQ07PKK8SMX,SENDER_CUSTOMER,Do we have an at a like Do we have any idea how long.,,,
01J0VY2X2T4JB4RJQ07PKK8SMX,SENDER_CUSTOMER,Or,,,
01J0VY2X2T4JB4RJQ07PKK8SMX,SENDER_AGENT,"Yeah, I'm gonna check be right back for you, OK? Just bear with me, please, and right for.",,,
01J0VY2X2T4JB4RJQ07PKK8SMX,SENDER_CUSTOMER,I'm just gonna request customer right back.,,,
01J0VY2X2T4JB4RJQ07PKK8SMX,SENDER_AGENT,"Sure, let's go ahead.",,,
01J0VY2X2T4JB4RJQ07PKK8SMX,SENDER_AGENT,"Sure. I'm still here, uh, Can I place you on a brief hold just need to check something on this, uh, previous escalation Okay, I'll be right back with you.",,,
01J0VY2X2T4JB4RJQ07PKK8SMX,SENDER_CUSTOMER,Thank you so much for holding.,,,
01J0VY2X2T4JB4RJQ07PKK8SMX,SENDER_AGENT,Thank you.,,,
01J0VY2X2T4JB4RJQ07PKK8SMX,SENDER_CUSTOMER,OK.,,,
01J0VY2X2T4JB4RJQ07PKK8SMX,SENDER_AGENT,Thank you so much for waiting. Thank you for your patience. I'm back.,,,
01J0VY2X2T4JB4RJQ07PKK8SMX,SENDER_AGENT,"Okay, yeah, I might need to actually send that that escalation one more time, uh,",,,
01J0VY2X2T4JB4RJQ07PKK8SMX,SENDER_CUSTOMER,You're welcome.,,,
01J0VY2X2T4JB4RJQ07PKK8SMX,SENDER_AGENT,"apologize for the inconvenience and in fact? Yes, this This will actually it's still take this twenty four to seventy two hours, but Um, I'm actually making sure this is, uh, escalated for you. Okay, that, so please bear with.",,,
01J0VY2X2T4JB4RJQ07PKK8SMX,SENDER_CUSTOMER,Alright.,,,
01J0VY2X2T4JB4RJQ07PKK8SMX,SENDER_AGENT,Just a moment I'm working on that request.,,,
01J0VY2X2T4JB4RJQ07PKK8SMX,SENDER_AGENT,"I'm working on that request, OK? Sorry, please bear with me.",,,
01J0VY2X2T4JB4RJQ07PKK8SMX,SENDER_CUSTOMER,Sure.,,,
01J0VY2X2T4JB4RJQ07PKK8SMX,SENDER_CUSTOMER,Okay.,,,
01J0VY2X2T4JB4RJQ07PKK8SMX,SENDER_AGENT,Thank you.,,,
01J0VY2X2T4JB4RJQ07PKK8SMX,SENDER_AGENT,So much for your patience current We're still working on it and just to set your expectations. It just gonna take twenty four to seventy two hours.,,,
01J0VY2X2T4JB4RJQ07PKK8SMX,SENDER_CUSTOMER,"OK, thank you.",,,
01J0VY2X2T4JB4RJQ07PKK8SMX,SENDER_CUSTOMER,"Okay, for it.",,,
01J0VY2X2T4JB4RJQ07PKK8SMX,SENDER_AGENT,Yes.,,,
01J0VY2X2T4JB4RJQ07PKK8SMX,SENDER_AGENT,I?,,,
01J0VY2X2T4JB4RJQ07PKK8SMX,SENDER_CUSTOMER,"OK, Well, that's what they told week, so?",,,
01J0VY2X2T4JB4RJQ07PKK8SMX,SENDER_AGENT,"Will Actually, I'm doing my best right now to help you to get this resolved as soon as possible and I really told him that, uh, we need to leave a clear note on the account is have been a week, and it's supposed to be de unified",,,
01J0VY2X2T4JB4RJQ07PKK8SMX,SENDER_CUSTOMER,OK.,,,
01J0VY2X2T4JB4RJQ07PKK8SMX,SENDER_CUSTOMER,"Yeah, uh, and Somebody's supposed to call right.",,,
01J0VY2X2T4JB4RJQ07PKK8SMX,SENDER_AGENT,Yes.,,,
01J0VY2X2T4JB4RJQ07PKK8SMX,SENDER_CUSTOMER,Okay.,,,
01J0VY2X2T4JB4RJQ07PKK8SMX,SENDER_AGENT,"Yeah, I worry cellphone.",,,
01J0VY2X2T4JB4RJQ07PKK8SMX,SENDER_CUSTOMER,"Alright, so there's nothing more I can do. I just have and wait.",,,
01J0VY2X2T4JB4RJQ07PKK8SMX,SENDER_AGENT,with me until we did it.,,,
01J0VY2X2T4JB4RJQ07PKK8SMX,SENDER_AGENT,Okay.,,,
01J0VY2X2T4JB4RJQ07PKK8SMX,SENDER_AGENT,"She want to recommend it. Now tell you I see that you already have four lines with the PSG So actually have a record of offer that you can get the fifth nine with PSG  stark plan, which is given you five gigabytes hotspot on limited text, okay, and data and it's gonna be for thirty five dollars, ninety, nine cents?",,,
01J0VY2X2T4JB4RJQ07PKK8SMX,SENDER_CUSTOMER,OK.,,,
01J0VY2X2T4JB4RJQ07PKK8SMX,SENDER_AGENT,"And also gonna reduce the price. I'm sorry. It's gonna be for thirty dollars, ninety, nine cents with the autopay and paperless billing and also gonna the price each line you have right now, by five dollars each. So It's twenty dollars less, which means actually your bill gonna be increasing by just ten dollars, and also you can get with this new line a new iPhone fourteen to be just for five dollars, ninety, nine cents per month. Instead of twenty dollars twenty eight cents and also PSG is required to offer to send you fax. But you're doing anything? Would you like me to send that to your email today?",,,
01J0VY2X2T4JB4RJQ07PKK8SMX,SENDER_AGENT,Okay.,,,
01J0VY2X2T4JB4RJQ07PKK8SMX,SENDER_CUSTOMER,Need a fifth line.,,,
01J0VY2X2T4JB4RJQ07PKK8SMX,SENDER_CUSTOMER,Fresh the customer and be right back.,,,
01J0VY2X2T4JB4RJQ07PKK8SMX,SENDER_AGENT,Alright.,,,
01J0VY2X2T4JB4RJQ07PKK8SMX,SENDER_CUSTOMER,Thank you so much for holding.,,,
01J0VY2X2T4JB4RJQ07PKK8SMX,SENDER_CUSTOMER,Sure.,,,
01J0VY2X2T4JB4RJQ07PKK8SMX,SENDER_AGENT,"You're very welcome. I'm still working on the request. Please, uh, had the",,,
01J0VY2X2T4JB4RJQ07PKK8SMX,SENDER_AGENT,"So just to confirm at the customer by checking this note, uh, it's still confirm the same number, ending in one two three four receive text messages.",,,
01J0VY2X2T4JB4RJQ07PKK8SMX,SENDER_AGENT,"So just bear with me, please be right back for you.",,,
01J0VY2X2T4JB4RJQ07PKK8SMX,SENDER_AGENT,"So much for your patience current Let me confirm with you that the number age, with one one one one is the best contact number to reach you right?",,,
01J0VY2X2T4JB4RJQ07PKK8SMX,SENDER_CUSTOMER,OK.,,,
01J0VY2X2T4JB4RJQ07PKK8SMX,SENDER_AGENT,"OK, just pad?",,,
01J0VY2X2T4JB4RJQ07PKK8SMX,SENDER_AGENT,And be right back.,,,
01J0VY2X2T4JB4RJQ07PKK8SMX,SENDER_CUSTOMER,Yes.,,,
01J0VY2X2T4JB4RJQ07PKK8SMX,SENDER_CUSTOMER,"Sure, I'm gonna confirm it to her and be right back.",,,
01J0VY2X2T4JB4RJQ07PKK8SMX,SENDER_AGENT,Thank you.,,,
01J0VY2X2T4JB4RJQ07PKK8SMX,SENDER_AGENT,Thank you for confirming that as well. Just give me a second We're almost done.,,,
01J0VY2X2T4JB4RJQ07PKK8SMX,SENDER_CUSTOMER,"Thank you so much for holding? Yes, this is the best contact number for the customer.",,,
01J0VY2X2T4JB4RJQ07PKK8SMX,SENDER_AGENT,We're almost done. Thank you for your patience.,,,
01J0VY2X2T4JB4RJQ07PKK8SMX,SENDER_AGENT,"OK, have you? I was able to now, this time, send the the proper request, uh, and escalate this to our back office team they Uh will be working this is the unification and the customer information before, um, we'll get this saved message in the next twenty four to seventy two hours, um, usually they actually working pretty fast. So, uh, We hope this will be completed as soon as possible. Just remember to inform Um to get at the actual de combined, Bill.",,,
01J0VY2X2T4JB4RJQ07PKK8SMX,SENDER_CUSTOMER,You're welcome.,,,
01J0VY2X2T4JB4RJQ07PKK8SMX,SENDER_AGENT,"Uh, uh, from one to three billing cycles, OK?",,,
01J0VY2X2T4JB4RJQ07PKK8SMX,SENDER_CUSTOMER,"OK, thank you. Have a good day?",,,
01J3KJXC7WDYW5YK8AWRY3ZVHY,SENDER_AGENT,How are you doing today?,"Customer acknowledged the information provided by the agent. No specific resolution needed as customer responded with ""OK. Customer's acknowledgment indicates understanding and satisfaction with the interaction.",,
01J3KJXC7WDYW5YK8AWRY3ZVHY,SENDER_AGENT,How you doing today? I can.,,,
01J3KJXC7WDYW5YK8AWRY3ZVHY,SENDER_CUSTOMER,Then yourself.,,,
01J3KJXC7WDYW5YK8AWRY3ZVHY,SENDER_CUSTOMER,"Yes, so I'm having waiting an issue with my yard twenty four OK, uh, I was informed that the Uh got the E SIM for the phone is active, and it's activated but I receiving any service on the galaxy. S.",,,
01J3KJXC7WDYW5YK8AWRY3ZVHY,SENDER_AGENT,"I'm OK, uh, how can I assist you today.",,,
01J3KJXC7WDYW5YK8AWRY3ZVHY,SENDER_CUSTOMER,And I can't even I don't even have an esim on it.,,,
01J3KJXC7WDYW5YK8AWRY3ZVHY,SENDER_CUSTOMER,"I'm calling you on, so I I have two phone numbers on the account the number I'm calling you on right now is Um, (###_###",,,
01J3KJXC7WDYW5YK8AWRY3ZVHY,SENDER_CUSTOMER,", #### and the number that I'm having with his ###_###_####.",,,
01J3KJXC7WDYW5YK8AWRY3ZVHY,SENDER_AGENT,"OK, so, uh, what number are you calling me on right now.",,,
01J3KJXC7WDYW5YK8AWRY3ZVHY,SENDER_CUSTOMER,####,,,
01J3KJXC7WDYW5YK8AWRY3ZVHY,SENDER_AGENT,"Okay, my number? You're calling me on ###-###-####, correct?",,,
01J3KJXC7WDYW5YK8AWRY3ZVHY,SENDER_CUSTOMER,Correct,,,
01J3KJXC7WDYW5YK8AWRY3ZVHY,SENDER_AGENT,"So I'm just asking for the numbers in case the call drops I can call you back? That's all, uh, uh,",,,
01J3KJXC7WDYW5YK8AWRY3ZVHY,SENDER_CUSTOMER,Yeah.,,,
01J3KJXC7WDYW5YK8AWRY3ZVHY,SENDER_AGENT,What's the passcode to your account.,,,
01J3KJXC7WDYW5YK8AWRY3ZVHY,SENDER_AGENT,[PIN],,,
01J3KJXC7WDYW5YK8AWRY3ZVHY,SENDER_AGENT,"OK, just a moment.",,,
01J3KJXC7WDYW5YK8AWRY3ZVHY,SENDER_AGENT,"OK, the twenty four hours, uh, all right?",,,
01J3KJXC7WDYW5YK8AWRY3ZVHY,SENDER_CUSTOMER,[PIN],,,
01J3KJXC7WDYW5YK8AWRY3ZVHY,SENDER_AGENT,Uh Do you have the phone with you right now.,,,
01J3KJXC7WDYW5YK8AWRY3ZVHY,SENDER_CUSTOMER,"Yes, I do.",,,
01J3KJXC7WDYW5YK8AWRY3ZVHY,SENDER_CUSTOMER,"Yes, I did, I'm",,,
01J3KJXC7WDYW5YK8AWRY3ZVHY,SENDER_AGENT,"You have where you are, you have access to WiFi?",,,
01J3KJXC7WDYW5YK8AWRY3ZVHY,SENDER_AGENT,"OK, that's fine.",,,
01J3KJXC7WDYW5YK8AWRY3ZVHY,SENDER_CUSTOMER,I'm actually connected to my Um to the firstnet the the call that number is hotspot,,,
01J3KJXC7WDYW5YK8AWRY3ZVHY,SENDER_AGENT,"Um, uh, just bear with me, I'm gonna check Some things just to be sure that's and then it's loading just It's just up today my system has been running a little slow, so just please bear with me, OK?",,,
01J3KJXC7WDYW5YK8AWRY3ZVHY,SENDER_AGENT,"All right, thank you very much.",,,
01J3KJXC7WDYW5YK8AWRY3ZVHY,SENDER_CUSTOMER,All right.,,,
01J3KJXC7WDYW5YK8AWRY3ZVHY,SENDER_AGENT,"OK, I see what is that Can you do me a favor. Can you check to be sure if that some some phone you just gonna try Can you check check to see if the phone isn't within?",,,
01J3KJXC7WDYW5YK8AWRY3ZVHY,SENDER_CUSTOMER,Yes.,,,
01J3KJXC7WDYW5YK8AWRY3ZVHY,SENDER_AGENT,"Uh if there's a uh, can you pop the SIM tray and see if there's a SIM card in the",,,
01J3KJXC7WDYW5YK8AWRY3ZVHY,SENDER_AGENT,OK.,,,
01J3KJXC7WDYW5YK8AWRY3ZVHY,SENDER_CUSTOMER,"It just in card I put the SIM card in there, originally SIM card that came with the phone thought that was been charged.",,,
